                PID              AREA_1           PERIMETER ZONING 
 369462.00000000000          1019.34625           136.49929 R2     
 790741.00000000000          1019.28750           134.58729 R1L    
 348474.00000000000          1019.17750           129.22919 R1L    
 790097.00000000000          1019.10500           138.22621 R1L    
 949388.00000000000          1018.91125           136.82992 R2     
 369298.00000000000          1018.81875           127.72611 R2     
 274522.00000000000          1018.55125           129.90340 R3     
 701250.00000000000          1018.52250           133.11770 R1L    
 350157.00000000000          1018.45250           127.66705 R1L    
 274779.00000000000          1018.14125           136.16121 R2     
 928333.00000000000          1018.08000           129.99323 R1S    
 351825.00000000000          1017.98125           142.10625 R3     
 505313.00000000000          1017.81625           122.91749 R1L    
 370478.00000000000          1017.49500           131.00277 R2     
 899229.00000000000          1017.07000           129.88179 R1L    
 928341.00000000000          1017.00250           129.54490 R1S    
 366443.00000000000          1016.80625           131.80039 R1S    
 370346.00000000000          1016.08875           131.67955 R1S    
1009935.00000000000          1015.67250           133.00584 R1L    
 391151.00000000000          1015.54375           127.65426 R1L    
 601328.00000000000          1015.35250           131.42385 R1L    
 378869.00000000000          1015.33000           134.85474 R1S    
 874842.00000000000          1015.27250           127.85494 R1L    
 683656.00000000000          1015.14375           128.73304 R1L    
 557629.00000000000          1015.06875           134.34694 R1L    
 352419.00000000000          1014.39250           126.88601 R1S    
 572990.00000000000          1014.13750           141.63068 R1L    
 892265.00000000000          1013.76375           130.30436 R1L    
 348870.00000000000          1013.60750           130.80863 R1L    
 276196.00000000000          1013.47875           136.61741 R1S    
 492512.00000000000          1013.43000           124.08326 R1L    
1020929.00000000000          1013.25000           138.26086 R1L    
 378612.00000000000          1013.07000           132.75317 R2     
 719906.00000000000          1012.58125           134.25978 R1L    
 348540.00000000000          1012.54500           128.82013 R1L    
 357491.00000000000          1012.51875           133.06536 R3     
 719419.00000000000          1012.46250           129.96642 R1L    
 827477.00000000000          1012.37000           141.89998 R1L    
 367508.00000000000          1012.26750           132.01837 R2     
 351072.00000000000          1011.96250           128.99269 R1L    
 881177.00000000000          1011.87375           134.46009 R1L    
 396127.00000000000          1011.84000           128.06902 R1L    
 452813.00000000000          1011.63000           128.69771 R1L    
 452136.00000000000          1011.60125           130.19630 R1S    
 480426.00000000000          1011.57500           128.22692 R1L    
 573287.00000000000          1011.31750           127.78780 R1L    
 349779.00000000000          1011.30500           127.26098 R2     
 369876.00000000000          1011.30000           129.64411 R1S    
 275628.00000000000          1011.25000           129.17137 R2     
 937649.00000000000          1010.90250           132.78388 R1S    
 829226.00000000000          1010.42875           130.45966 R1L    
 396085.00000000000          1010.36625           128.30810 R1L    
 373977.00000000000          1010.06875           133.89233 R1L    
 378877.00000000000          1010.04125           134.73964 R1S    
 342568.00000000000          1009.95000           141.78111 DMU    
 725879.00000000000          1009.83875           134.17810 R1L    
 928424.00000000000          1009.79375           132.44765 R1S    
 884700.00000000000          1009.62375           131.83159 R1L    
 378752.00000000000          1009.55750           132.97146 R1S    
 390195.00000000000          1009.55500           135.44267 R2S    
 396515.00000000000          1009.43375           155.46033 C3     
 916387.00000000000          1008.83250           134.31078 R1L    
 346148.00000000000          1008.70750           130.21208 DMU    
 683607.00000000000          1008.36625           128.33979 R1L    
 366203.00000000000          1008.14875           127.74617 R1S    
 364539.00000000000          1007.91375           123.00036 R3     
 278275.00000000000          1007.87000           139.77555 R1S    
 349803.00000000000          1007.84875           130.28279 R2     
 374009.00000000000          1007.74375           133.18811 R1L    
 723858.00000000000          1007.60000           134.05962 R1L    
 353912.00000000000          1007.42500           136.74220 R1S    
 492314.00000000000          1007.40750           127.05775 R1L    
 353789.00000000000          1007.13000           131.02437 R2     
 396044.00000000000          1007.02500           127.06214 R1L    
 378778.00000000000          1006.97375           134.60670 R1S    
 452888.00000000000          1006.72125           128.03256 R1L    
 364174.00000000000          1006.60375           129.47443 R3     
 655225.00000000000          1006.54250           130.83860 R1L    
 353961.00000000000          1006.52000           151.34399 R1S    
 676460.00000000000          1006.39875           125.65504 R1L    
 739607.00000000000          1006.36875           134.03972 R1L    
 416164.00000000000          1006.27500           127.69205 R1L    
 529016.00000000000          1006.12875           128.45552 R1L    
 469726.00000000000          1006.01375           135.25224 M2     
 791764.00000000000          1006.01250           131.00661 R1L    
 278028.00000000000          1005.86750           132.11583 MUC    
 372557.00000000000          1005.85500           135.16101 R2     
 517938.00000000000          1005.77375           128.95752 R1L    
 353722.00000000000          1005.74875           131.94401 R1S    
 276964.00000000000          1005.65125           128.41948 C1     
 347294.00000000000          1005.23625           161.71633 R3     
 366005.00000000000          1005.14375           128.45054 R1L    
 367524.00000000000          1005.04750           133.25363 R1L    
 572990.00000000000          1005.03250           128.28396 R1L    
 994582.00000000000          1005.00750           136.71488 R1S    
 683664.00000000000          1004.69000           128.18152 R1L    
 425736.00000000000          1004.66000           127.92717 R2     
 349662.00000000000          1004.61250           126.81236 R1L    
